representation_id	priority	strands	word	roles
braid:46b75d751ee208d07eeb4309178a30d3a2e935060e8207af84886143fb1c93e1	0	6	-1,2,3,3,4,3,5,-2,-4,1,3,2,-4,-4,3,-5,-4,3,-2,3,3	dkt-benchmark
braid:4b6a11b664d9d25d1a095660f4e5d80d1546de0b9d52a4b4c69d2fceff7cc689	0	6	-1,-2,-2,-2,3,-2,1,-2,3,4,3,-5,-4,3,-2,3,4,3,5,3,-4	dkt-benchmark
braid:719183658f0dde4075abab9ba73c78351dc557d39806c61aa7e9bf1348b1b216	0	6	-1,-2,3,-4,-5,-4,3,-2,1,-2,-3,-2,4,-2,5,3,3,3,-2,-4,3	dkt-benchmark
braid:7878dd87666bc7ea9285e966c28ea87c93a876b3b2d1f845e5563fc9f93f1be5	0	6	-1,2,-3,-3,4,4,-3,2,1,-2,-3,-3,-3,4,-5,-4,-3,2,-3,4,5	dkt-benchmark
braid:7d524dec33fb6001bf9344c748f128ae7a7d83291f169417ce1381c474638abd	0	6	-1,-2,-2,-2,3,-4,-5,-4,-3,-2,1,-2,3,-2,4,-2,5,3,3,3,-4	dkt-benchmark
braid:c123d276527d654d263fd66f72de7688b3e83be303bd774717b7973d86e9e5dc	0	6	-1,-2,-2,-2,3,-4,3,-5,-4,-3,-2,1,-2,3,-2,4,-2,5,3,3,-4	dkt-benchmark
braid:df8ab87eb5fd2a64aeccb5e085848592d883af53bfdeb9c82fa3bc8e632e5ad6	0	6	-1,-2,-2,-2,3,-4,-3,-2,1,-2,3,-2,4,-2,5,3,-4,3,-4,3,-5	dkt-benchmark
braid:ed4cdb201b14e281a80ea2d845f8474cacc5d32827b10c37f90cf2c1fc28cbc8	0	6	-1,-2,-2,-2,-2,-2,3,-4,-5,-4,-3,-2,1,-2,3,-2,4,-2,5,3,-4	dkt-benchmark
braid:f559cb2f1fdf319ffd981fab879b7863e652e31609bedff0d65c0401e0d6e8a4	0	6	-1,2,-3,4,-3,5,-3,2,4,2,4,1,-3,-3,-2,-3,4,-5,-4,-3,2	dkt-benchmark
braid:14b0151daebebc409738f8f1d893c77ff43fd3174ac42ce5bc60dd9b6fceb5da	0	6	-1,2,2,-3,-3,2,1,-2,-3,-3,-3,4,-3,5,-4,-3,-3,2,-3,4,-3,-5,-4	dkt-benchmark
braid:2c1bf98a90ed04f68282590323c19f8053d2751e7827ff21359ed2ae98265155	0	6	-1,2,2,-3,-3,2,1,-2,-3,4,-3,5,-4,-3,-3,2,-3,4,-3,-5,-3,-3,-4	dkt-benchmark
braid:37e767dd19b2fcd31a878fcee7297eade5089d913f8f2efb8c181a6807151e26	0	6	-1,2,2,-3,-3,2,1,-2,-3,4,-3,5,-4,-3,-3,2,-3,-3,-3,4,-3,-5,-4	dkt-benchmark
braid:458d2f44d53cceb1ac808a4f9ec8fa968b058a69ab90745c3e866686516c4b98	0	6	-1,-2,-3,-4,-3,5,2,4,1,-3,-3,-2,-3,4,4,4,-3,2,-3,4,-5,4,-3	dkt-benchmark
braid:45c24fd53b00582a8e13849ff336983fe499213ee63654df047229f296f8aa72	0	6	-1,2,-3,-4,-5,-4,3,-2,1,3,-2,-4,-3,5,4,4,4,-3,2,3,-4,-4,-4	dkt-benchmark
braid:4c3cbdddde3d4e7e99093628f28d3c4f7c21f79a3a3470b59a57d3b254e8a1a1	0	6	-1,2,-3,-4,-4,-5,-4,3,-2,1,3,-4,3,5,3,-2,-4,3,3,-4,-4,3,2	dkt-benchmark
braid:541681cb8a3bbb4c1510b254c2ae87f223da1318bcae7c9da023fb982a9fdc41	0	6	-1,2,3,4,3,5,3,-2,-4,1,3,3,2,-4,3,-4,3,-4,-5,-4,3,-2,3	dkt-benchmark
braid:55aecf475d37e33eca96bd8b75588bf1a84a2bf657f5179c70f3ab94fec4e503	0	6	-1,2,3,3,-4,3,5,3,3,-2,-4,1,-4,3,-2,3,-4,-5,4,3,3,2,3	dkt-benchmark
braid:5d41803c6c841c18cf58fbb8376b376bcb05cf2af936f632b1991b0f0030f6a4	0	6	-1,2,-3,-4,5,-4,3,-2,1,3,3,-2,-4,3,-5,3,-4,-4,3,2,3,-4,-4	dkt-benchmark
braid:704272ed463d2924f3834dfbfe9cb9a0e353ceeed01ffaa47aec004935f3b571	0	6	-1,2,2,-3,-3,2,1,-2,-3,4,-3,5,-4,-3,-3,-3,-3,2,-3,4,-3,-5,-4	dkt-benchmark
braid:79df168d62b38a3d5c9fd2eb25870d8d6663a66042858d87df74bc11c8f07e46	0	6	-1,-2,-3,4,4,4,-3,5,2,-4,1,-3,-4,-5,-4,3,-2,-3,4,4,4,-3,2	dkt-benchmark
braid:85371f3208e01142d5a649101c7eb605a92d894d23f479260cb82125f49ecab5	0	6	-1,2,3,3,-4,5,-4,-4,3,-2,-4,1,-4,3,-2,3,-4,-5,4,3,3,2,3	dkt-benchmark
braid:90fe73f76ace380a3a4b1b1414248ea8bcb27b565d71e0bb90666f82c78f16ae	0	6	-1,-2,3,3,3,-4,-5,-4,3,2,1,3,4,3,5,3,-2,3,3,-4,-4,3,2	dkt-benchmark
braid:9fc6c83b5edf20444aac70af72ca7c84532b4eb9aada61a3ef30c8405b5cf79e	0	6	-1,2,3,-4,3,5,-2,-4,1,3,-4,3,-2,3,3,4,4,3,-5,2,3,4,3	dkt-benchmark
braid:b9f9ac2d4d7f811ac447abcd369e563c794b79520744837b0344ae4f00658207	0	6	-1,2,3,4,3,3,-2,1,3,3,2,3,-4,5,-4,-4,-4,3,-2,3,-4,-4,-5	dkt-benchmark
braid:ba2b62bd35fb4737308076e8ba0a61633bdab9d4046a5c928f4a65da6b081b58	0	6	-1,2,3,3,-4,3,5,3,3,-2,-4,1,3,-2,-4,3,-4,-5,4,3,2,3,3	dkt-benchmark
braid:d0f3fd52e2296ff6c40e86805d8ef68c4108948ff52aeb10b39ca54a09d06d38	0	6	-1,-2,3,3,4,4,3,2,1,-3,2,4,4,-3,4,5,4,3,-2,-3,-3,4,-5	dkt-benchmark
braid:d98a0b15b0dbabf218238b3dd5171e9bd1f4290807c60336a55144d4caeda9d3	0	6	-1,2,3,4,3,5,3,-2,-4,1,3,3,3,2,-4,3,-4,3,-5,3,-2,-4,3	dkt-benchmark
braid:e233afafa697339ef591098bbc82fd108be6bb409aff2a07ae42cec984d20026	0	6	-1,2,3,4,3,5,3,-2,-4,1,3,3,-2,-4,-4,3,-4,-4,-5,-4,3,2,3	dkt-benchmark
braid:ef1de64621dcef0a3f0f2cedff35c30cf0a42d76a0c7eda552c09da17691038d	0	6	-1,-2,3,3,-4,-4,3,2,1,-3,2,-4,5,-4,-3,-4,-5,-4,3,-2,-3,-3,-4	dkt-benchmark
braid:f4249c5e482290a167f7d28af24ee03e633007508296a5025e52226adb43527a	0	6	-1,2,2,-3,-3,2,1,-2,-3,4,-3,5,-4,-3,-3,-3,2,-3,-3,4,-3,-5,-4	dkt-benchmark
braid:20500a977ec56d298638b93349e4c358affb3e2575af57be7fb5fac65b83a99a	0	6	-1,2,-3,2,4,-3,5,-4,3,2,1,2,2,-3,2,4,2,-5,-3,2,2,-3,-4,3,2	dkt-benchmark
braid:c706e6587e21b65de4b102be7e41ca57eb02748140a382edc5cf20df0dd43e5d	0	6	-1,2,-3,2,4,2,5,2,-3,-3,-4,3,2,1,2,2,-3,2,4,2,-5,-3,-4,3,2	dkt-benchmark
braid:fee0ada82a971ba70198cf1417495bde8b5601078798767d92a3fa33fd92c884	0	6	-1,2,-3,2,-4,3,2,1,2,2,-3,2,4,2,-5,4,-3,-3,2,2,-3,-4,3,5,2	dkt-benchmark
braid:061b05a5c6570796f692a419328b07c19e29bce5d51ace2c8c9e046eb1f13506	0	7	-1,-2,3,-4,5,-4,-6,-3,2,-4,1,5,-4,-3,-2,-4,-5,-4,6,3,-5,3,-4,3,2,-4,3,-4	dkt-benchmark
braid:e799d319322b33577c6e653dee94e498aabc6236295c8851f10d07791a77b3ec	0	7	-1,-2,-3,-4,-5,-4,-6,5,-4,3,2,-4,1,-3,-2,3,3,-4,-5,-4,6,3,5,2,-4,-4,3,-4	dkt-benchmark
braid:918ef1abc73889f20874d59d13339ee20b8a1ddac7d8909cb1389994ca2b712c	0	7	-1,-2,-3,-3,4,-3,5,4,6,3,5,-4,-3,2,1,-3,-2,-3,4,3,-5,3,-6,-4,-3,-5,-4,-3,2,-3	dkt-benchmark
braid:97acdaa2306ebf4132d189c35103896512b16f5bad6b3bd68659412b850fb965	0	7	-1,-2,3,-4,3,5,3,-6,4,3,-5,4,3,2,1,3,-4,3,5,-2,6,3,-4,3,-5,2,3,4,3,3	dkt-benchmark
braid:e1642abe2d4ac998d94f235743437a5bab7f6778c318a1d44f3a2d13951359f1	0	7	-1,2,-3,4,-3,-5,4,-6,3,-5,3,-4,-3,-2,1,-3,4,3,5,-4,6,-3,5,-3,-2,-3,-4,-3,2,-3	dkt-benchmark
braid:421cd203a77a87a0da07c996b0c9cf24d47119789777d9ba50588ee776a96d21	0	8	-1,2,-3,4,-3,5,-2,4,6,1,-3,-5,-3,2,4,-3,-5,-6,-5,7,-4,6,-3,-5,-4,-3,-2,-3,4,-3,5,-6,-7	dkt-benchmark
braid:507c88446a99b69703fc271bf2f3ae24f9e197dea1c443596502b2f21b90f47d	0	8	-1,2,-3,4,-3,5,-2,4,6,1,-3,-5,-3,4,-3,-5,-6,-5,7,-4,6,-5,4,-3,-2,-3,-4,-3,5,2,-6,-3,-7	dkt-benchmark
braid:698f531be1cde206db8a1e8826d9321690951c74c87932b179ac2d73f3be4d24	0	8	-1,-2,-3,-4,-3,5,4,-6,-3,5,-7,-3,6,4,-3,-5,2,1,-3,2,-3,4,-5,-6,-5,7,-4,6,-3,-5,-2,4,-3	dkt-benchmark
braid:a1673549488cb1e81e53463769405aabe8113cca4caf1a0da2255eab9465642d	0	8	-1,2,-3,-4,5,-4,6,-5,-4,3,-2,-4,1,-3,-4,5,-4,-6,-5,-7,-6,5,-4,3,-2,-4,3,-5,3,6,-4,7,-4,3,2	dkt-benchmark
braid:d2e03fa380ad5b048ad9def74c965b48413734f8618bffee59fe57680034e913	0	8	-1,2,-3,-4,5,-4,-6,3,-2,-4,1,3,5,-2,4,-3,5,4,5,6,5,-7,-4,3,5,2,-6,5,-4,-3,5,-4,6,5,7	dkt-benchmark
braid:7fba70a63335519fe8b5243e4723edc21542ff3367f7221556d1409bf91f7273	0	8	-1,2,3,4,3,5,-4,6,3,-5,-4,3,-2,1,3,4,3,5,3,-6,-4,-7,-5,-4,-6,3,5,-4,3,-2,3,4,3,-5,2,6,7	dkt-benchmark
braid:a0f876d4bf0b857e1d857e701df85e01fef182c14980c2c578fa5196035c9dfa	0	8	-1,-2,3,-4,3,5,-4,3,2,1,3,-2,3,4,3,-5,4,6,-5,-7,4,-6,3,5,3,2,-4,3,-4,3,-5,-4,6,3,5,7,-6	dkt-benchmark
braid:8cb45c04ee4d475d0055759c1c2a0d8a48dc1d1dcc2951d0d224936bd6b8969b	0	10	-1,2,-3,4,-5,-6,5,-7,4,-6,8,3,-5,-7,-9,-2,4,6,-8,1,-5,-7,-6,5,4,-3,2,4,-5,4,6,-5,7,-6,8,5,7,9,4,6,-8,-5,7,4,6,-3,4,5,4,3,-2,3,4	dkt-benchmark
braid:b0c9ac447f7b04efdb5b3865843df49cd97e1b611b4e894313251d44e2fa2d0c	0	10	-1,2,-3,4,5,4,6,3,-2,1,3,-2,3,4,5,4,-3,2,4,-5,-6,-7,-6,8,5,-7,-9,4,6,-8,-5,-7,-6,5,4,-3,4,-5,4,6,-5,7,-6,8,-5,7,9,4,6,-8,-5,7,4	dkt-benchmark
braid:dc7a62d21642d8ae1a5811be5931218ec4ee8caca918be706b22a14d3c1840e9	1	2	1	test-fixture
braid:e47c40add99273390b6b2da20312b2de1ff303c0f30b9f3094b13d0fad7786d9	1	2	1,1,1,1,1,1,1	test-fixture
braid:9ddddf73766388259a647f2b3f7d82473d81bd1c5e954946a84d2c0dffe3d868	1	3	1,1,1,2,-1,2	test-fixture
braid:968fb373eb2ed1caa6bd0cb40719a5407c04dce60d5783b8796eca70e6e09bf0	1	3	-1,2,2,2,-1,-1,2,2,-1,-1,-1,-1	bundled-knot-table,gap-candidate
braid:1d9be651e7ba6f7e318fc328a1b245a67d6cbd870c7d7a3b34e11bf6ac69ba2b	1	5	1,2,3,4,-1,-2,-3,-4,2,4	test-fixture
braid:29da7b878cc7277aa6caee51e11cac9ebf4fe151bd46b77c0b9e792b559b9554	1	5	-1,2,2,3,3,2,1,2,-3,4,-3,2,-3,4	bundled-knot-table,gap-candidate
braid:2b0b0c00e8f33daeeeaec39f22a457714b55bd942c03a71e8bc715591866f8e9	1	5	-1,-2,-3,4,-3,-2,1,2,2,-3,2,4,-3,2	bundled-knot-table,gap-candidate
braid:03c2a820da030f82462ef386e8acafe15a16006750b77639eee86ff69184f67b	1	5	-1,2,-3,2,-3,-4,3,2,2,1,-2,3,4,-3,-3,-2	bundled-knot-table,gap-candidate
braid:0b107eeb455c41af4ddf5fbd44148605911123be7c3a0f8ed7b6751f82142112	1	5	-1,2,3,4,3,3,2,1,-2,-2,3,-4,3,-2,-2,-2	bundled-knot-table,gap-candidate
braid:2cf54d4f8158cb9229a1266659830c332014ce971b0b856705a4d35144855f8c	1	5	-1,2,3,4,3,3,2,1,-2,3,-2,-4,-2,3,-2,-2	bundled-knot-table,gap-candidate
braid:6aca36dcb20de226ee1d6108a10456fd8813dc0b01c88dcec56a113905f3b131	1	5	-1,2,3,-4,3,2,1,-2,3,3,3,-2,4,3,-2,-2	bundled-knot-table,gap-candidate
braid:ed60a92fdffaa27a333941f4e55e46e92c9cbc9867170b05fc101d859ab18e8f	1	5	1,-2,3,-2,1,-2,-3,4,3,2,-1,2,1,3,-2,-4	bundled-knot-table,gap-candidate
braid:f1159e7448b68445be37428510d6a9d86f6ad03964f4b837118b897605b61828	1	5	-1,2,3,4,3,3,2,1,-2,-2,-2,3,-4,3,-2,-2	bundled-knot-table,gap-candidate
braid:0e9577788dc176f305420b1eeef1f36269bda41dc5533b3cbb867273950ce5d2	1	5	-1,2,-3,-4,3,2,2,1,2,-3,-2,4,-2,-3,-3,-3,-3,2	bundled-knot-table,gap-candidate
braid:1c28f16974ee546730922aeed064e28d695a6512f37d33f96203ed8917702c17	1	5	-1,2,2,3,3,2,-4,1,-3,-3,-3,2,-3,4,-3,-3,-2,-3	bundled-knot-table,gap-candidate
braid:4e502ce23bbbda0a6497e6ac9a2066dbf8c3a538da73d98daba90160d512b5fe	1	5	-1,2,2,-3,-3,2,1,-3,-2,-3,-4,-3,-3,-3,2,-3,4,-3	bundled-knot-table,gap-candidate
braid:55ffe64cc9cf9b8101281a0b9c4f29cc7e4d85ea36227a07b99ceea968afa4a2	1	5	-1,2,-3,-4,3,2,2,1,2,-3,4,-3,-3,2,2,2,-3,-3	bundled-knot-table,gap-candidate
braid:5d0276f235c9afb68a3febb6ad3f13d622dd5f999ffb4e3f9bb437133f382b71	1	5	-1,2,2,-3,-3,-3,2,-4,1,-3,-3,-3,2,-3,4,-3,-3,-2	bundled-knot-table,gap-candidate
braid:7571b701ac85e94e4f815970fe597198e09c2b32aba4fc15ae60195bc29f2217	1	5	-1,2,-3,-4,3,2,2,1,2,-3,4,-3,-3,-3,-3,2,-3,-3	bundled-knot-table,gap-candidate
braid:7f328881e62b6baecc5a5d6200f1eec9072778db4b13efc3b842172aee66390d	1	5	-1,2,2,-3,-3,2,2,2,1,-3,-2,-3,-4,-3,2,-3,4,-3	bundled-knot-table,gap-candidate
braid:87a2a06c4465757b90a1f80511e95d6ce61425e84d144c329c7c0fc54e05c377	1	5	-1,2,3,3,2,-3,-4,-3,-3,2,1,-3,-3,-2,-3,4,-3,2	bundled-knot-table,gap-candidate
braid:975e6ce2e28ba9f839824d4d64d42378bafeb89fa413348e95d4560bdfb989ac	1	5	-1,2,2,-3,-3,2,1,-3,-2,-3,-4,-3,2,-3,4,-3,-3,-3	bundled-knot-table,gap-candidate
braid:9e418ef8c567f9e812214241f6b6aad33272d023faf90a5e02d1696d868eba60	1	5	-1,2,-3,-3,-3,2,-4,2,1,-3,-3,2,-3,-3,-3,4,-3,-2	bundled-knot-table,gap-candidate
braid:b06d61da3acecd588ca437516ca116c990e4a77e00c24a72ce80d096de800959	1	5	-1,2,-3,-4,3,2,2,1,2,-3,4,-3,-3,-2,-2,-3,-3,2	bundled-knot-table,gap-candidate
braid:b179a530c7c56ccaa4c124f2325b5e7dfc1e1a2fcccd09be846cbd88c654d96c	1	5	-1,2,-3,-3,-3,-3,-3,2,-4,2,1,-3,-3,2,-3,4,-3,-2	bundled-knot-table,gap-candidate
braid:bba2d71dcf6a9a9db6c6a6222b3e40e8915b7100645cb5374ad804ed4055cb7b	1	5	-1,2,-3,-3,2,4,-3,-3,-3,2,1,-2,-3,-4,-3,2,-3,-3	bundled-knot-table,gap-candidate
braid:c4501ea22ea073cfcbb9dbeca446d6fc4a047474278b7a8a4c5c6d9c7b647a35	1	5	-1,2,-3,-2,-4,-2,3,-2,-2,-2,1,-2,3,3,4,3,2,-3	bundled-knot-table,gap-candidate
braid:d3fc23b689fb35463adc6e83752bc4d409a6c278265d400539797717ddc0aad7	1	5	-1,2,-3,-3,2,-3,-3,2,1,-3,-2,-3,-4,-3,2,-3,4,-3	bundled-knot-table,gap-candidate
braid:db7a847fc579fb9dbb77a5db9f36bfd4fcfee24168f891af3f60e9ced0c3c2ef	1	5	-1,2,-3,-2,-4,-2,-2,-3,2,1,-3,-2,3,3,4,3,2,-3	bundled-knot-table,gap-candidate
braid:ddc458238dbbad7b4dc7a3c41a18d9e0fced30219279ea587299dfcaa34007c2	1	5	-1,2,2,3,3,2,-4,1,-3,2,-3,4,-3,-3,-3,-3,-2,-3	bundled-knot-table,gap-candidate
braid:ebbb1a21e16e9fd38c7467d7de1b714b49d5d25487f134e1a1a1d12e7a64780d	1	5	-1,-2,-2,3,-2,4,3,-2,1,-3,-3,-2,3,3,3,-4,3,2	bundled-knot-table,gap-candidate
braid:0aef03e89a30572eb51b6d8abca76761b31a7a89f5ab291807d6ec31083c19f1	1	5	-1,-2,-3,-2,-4,3,2,1,2,2,2,2,-3,-2,4,-2,-2,-2,3,-2	bundled-knot-table,gap-candidate
braid:0e986eb8d869defc7cf2b098c5d81170767fb445e08ee85af87bf03c1555c302	1	5	-1,2,-3,-2,-4,-2,-2,3,2,1,2,2,-3,-2,4,-2,-2,-2,3,2	bundled-knot-table,gap-candidate
braid:31e16117333e9647746e028cc0fb745484f762d5af12f03eae3314be900bfb96	1	5	-1,-2,-3,-2,-4,-2,-2,3,2,2,2,1,2,2,-3,-2,4,-2,3,-2	bundled-knot-table,gap-candidate
braid:961e0e14f950ba59e253f3d7d69124cdb9241b52d50c67ee5cb0b06244ebe383	1	5	-1,-2,-3,-2,-4,3,2,2,2,1,2,2,-3,-2,4,-2,-2,-2,3,-2	bundled-knot-table,gap-candidate
braid:b0e7eb93d0804dea4c8936db1843c97654eb72419d21fed998db6b42da782f49	1	5	-1,-2,-3,-2,-4,-2,3,2,2,2,1,2,2,-3,-2,4,-2,-2,3,-2	bundled-knot-table,gap-candidate
braid:ca9247817a3c9051fe62ed7c251684ac9b62246fda5a2384288451780aa49179	1	5	-1,2,-3,-2,-4,-2,-2,-2,-2,3,2,1,2,2,-3,-2,4,-2,3,2	bundled-knot-table,gap-candidate
braid:e4130db437865a5813fcc81e029040a2e18d61ced00c027d492e8657bc414088	1	5	-1,2,-3,-2,-4,3,2,2,2,1,2,2,-3,-2,4,-2,-2,-2,3,2	bundled-knot-table,gap-candidate
braid:7e58137ec6e37ccea49ce6d75504a25b2f114165ec578e17047c6e54e866f369	1	7	-1,2,3,2,-4,3,5,2,-4,-6,1,-5,-4,3,-2,-4,3,5,-4,6,-5,4,3,2	bundled-knot-table,gap-candidate
braid:3b02b959b27e5db542b5b2769d7dcf3b383fe52a8fe96ab471c5c66a68e1e9ac	1	7	-1,2,-3,-4,5,-4,3,-2,-4,1,3,-5,3,6,2,-3,-4,5,-4,-4,-3,-2,3,-4,-5,-6	bundled-knot-table,gap-candidate
braid:de373fae12d1c396e2f7c8b5aff406c60c0b2edd0d163fde787ae16d3bd9c0d0	1	7	-1,2,3,-4,3,5,-2,-4,-6,1,-5,4,3,2,3,4,5,-4,6,3,-4,-5,4,3,-2,3	bundled-knot-table,gap-candidate
braid:595819f8ba0fd356217f1a9efe035bc02d056b2b77fcf762f237a604d8e5f154	1	7	-1,2,3,2,-4,3,5,-4,6,-3,-5,2,1,-3,4,3,-2,3,-4,-3,5,4,-6,3,-5,4,3,2	bundled-knot-table,gap-candidate
braid:8b3f19007fc87c5d19cec801290918aae30118dca8f823a115b080de455057cb	1	7	-1,-2,-3,-4,-3,2,1,-3,4,-5,4,-6,3,5,3,-4,3,3,-2,3,-4,3,-5,-4,6,-3,5,2	bundled-knot-table,gap-candidate
braid:8b937d78fd5144ad5679fd9bf1fd8d327950385b37bc2cb4fda298093dec1253	1	7	-1,2,-3,2,4,3,5,2,-4,6,-3,5,2,-4,1,3,-2,3,4,-3,-5,4,-6,3,-5,-4,-3,2	bundled-knot-table,gap-candidate
braid:97b8bf864d48c238e3e07d8762fd23bd63d10139a1d04537d6637d14d35e91c7	1	7	-1,-2,3,-4,-5,4,6,3,3,3,2,1,3,-4,3,5,3,3,2,-4,-3,-4,-5,-6,5,-4,3,-2	bundled-knot-table,gap-candidate
braid:98da321c8d1fddd30b8d3a78f56070ad566d3f2c00b6e11ef679408fa7645a8b	1	7	-1,2,-3,4,5,4,4,3,-2,1,-3,4,-5,4,6,-3,2,-3,-4,-4,5,4,-3,-2,-3,-4,-5,-6	bundled-knot-table,gap-candidate
braid:ae0c6a9e2e434c9af10fe6d093f1cfce83508e6aa4977776744e9963771def87	1	7	-1,-2,-3,-4,-3,5,4,-6,-3,5,-3,4,4,-3,2,1,-3,2,-3,4,-5,-4,6,-3,-5,-2,4,-3	bundled-knot-table,gap-candidate
braid:cf1d3cc0f486eaa71a90fa53fa30f82f739c851068ff974f73b47ac07e20311a	1	7	-1,2,-3,-4,5,-4,6,3,-2,1,-3,4,-3,-5,4,3,-2,3,3,-4,-3,5,4,-6,-3,-5,2,-4	bundled-knot-table,gap-candidate
braid:e7801568ec3e8971ca88fc3221a671147cfde5e3f8386b9b87ba2f245b2c8baf	1	7	-1,2,-3,4,-3,5,-2,4,1,3,3,2,4,4,-3,-5,-4,6,-3,-5,-4,-3,-2,-3,4,-3,5,-6	bundled-knot-table,gap-candidate
braid:365a5e29285e88421be2761a2c7b3aa72357b9cbc7272ccc24fb8c62625c8bc4	1	7	-1,2,-3,-4,-5,-6,5,-4,3,-2,1,-3,-4,-5,-4,6,3,2,-4,-4,-4,-4,-3,4,4,5,4,3,-2,-4	bundled-knot-table,gap-candidate
braid:63508b51b5cd04739ed20f28be5df58d400abcf4f48e724d1f9ecd1fb420070a	1	7	-1,2,-3,-4,-5,-6,5,-4,3,-2,1,-3,-4,-5,-4,6,3,2,-4,-4,-3,4,4,5,4,3,-2,-4,-4,-4	bundled-knot-table,gap-candidate
braid:8fff89eb197258b15dcaee6299402dcbb2e77ddf8bda89da723bea704636afa0	1	7	-1,2,-3,4,-5,4,6,3,-2,4,1,4,5,-4,-4,3,2,-4,-3,-5,4,-6,4,5,4,3,-2,-4,-3,-4	bundled-knot-table,gap-candidate
braid:a7c798512eae3c62a6d4d107662a17712478258f0fa4e720c85233dfda3ee082	1	7	-1,-2,-3,-4,5,-4,3,2,-4,1,-5,-4,-6,-3,4,-5,4,3,2,-4,-4,-3,4,4,5,4,6,3,-2,-4	bundled-knot-table,gap-candidate
braid:c6f4ecaa958ab7f55b0a532be733b1db3e1d4701a3d263afc5a34131e020401d	1	7	-1,2,-3,-4,-5,-4,-6,3,-2,1,-3,-4,5,-4,3,2,-4,-5,-4,6,-3,4,4,5,4,4,4,3,-2,-4	bundled-knot-table,gap-candidate
braid:18fb9d8ea49358e09e4ff9f099b4c8d1d2a88bce01386e70d25625cde8d456d2	1	8	-1,2,-3,4,5,-6,5,4,3,-2,4,1,-5,4,6,-3,7,2,4,4,3,4,-5,4,6,-3,-2,4,5,4,3,4,-5,-6,-7	bundled-knot-table,gap-candidate
braid:44e65f3d47adec7f34c9bb6e1ecf46c1548f982aec284ec1cf9d5354b33330d8	2	2	-1,-1,-1,-1,-1,-1,-1,-1,-1	bundled-knot-table
braid:85c23d574c612e91343786681d58d0ff9f73d611a0947426b482d23fdb7c46a0	2	2	1,1,1,1,1,1,1,1,1,1,1	bundled-knot-table
braid:120e387ca473114eb9da98189c5af0be2f092b5bbb2f15488044b9b971d7cc83	2	3	1,-2,1,-2,1,-2,1,-2	bundled-knot-table
braid:1b5b5d62fc42b520881b46a39bc631bab2aeb8eed78c0bd77e2610ff4a253c66	2	3	-1,2,-1,-1,-1,-1,-1,2	bundled-knot-table
braid:c1b6304872be21e9ac7a16a5bb37c5faf75288fa6e8a4987ceb3c42afdb5d449	2	3	-1,2,2,-1,2,2,2,-1	bundled-knot-table
braid:c8cfea1e0f1e71e5213d0b1118c215630e288bcfebcac8742819e3782665fa66	2	3	1,-2,-2,-2,-2,1,1,-2	bundled-knot-table
braid:e23d51f4ce82848a20fcf88f66020ce030c894cc517614de60f52e8cafda366e	2	3	-1,2,2,2,-1,2,2,2	bundled-knot-table
braid:ea550c2962a09875437cdaf8d7067d91df2ef12378a65d0bfad17fda3d498f51	2	3	-1,2,2,2,-1,-1,-1,2	bundled-knot-table
braid:fa75f3d5ac2961ad8d5dc75daec6732b2a19cf7ec660727955fc8af9d95c20ca	2	3	-1,2,-1,2,2,-1,2,2	bundled-knot-table
braid:ff06d015cf87624e6565651dcbd4c498dc3b645d8a6700e5f453c87acdaef159	2	3	1,2,1,2,1,1,2,1	bundled-knot-table
braid:0f4452552cea11bd847c220736fc67e67a0239ac45670d8d299a8fb664eeba7a	2	3	-1,-2,1,-2,-1,-1,-2,-2,-2,-1	bundled-knot-table
braid:1067d9500a8050b9a734230054ae631471ac667e9a91b09260f18c3699da0fcd	2	3	-1,2,-1,-1,2,1,1,1,2,-1	bundled-knot-table
braid:10cb09c91f00adbe7969b869cb6521f278b7f239d1623c10cdda61cee2a83040	2	3	-1,-2,-2,-2,-1,-1,-1,2,2,-1	bundled-knot-table
braid:1714fd5fc0680da374c87f13b790cf4848fdd74a1ae58dc7c595585b3dc10331	2	3	1,-2,1,1,1,-2,-2,1,1,1	bundled-knot-table
braid:31181d4659b9b7b645a908ec4362787e188578a6f0f44c13494f250990869795	2	3	-1,2,-1,2,2,2,2,2,-1,-1	bundled-knot-table
braid:33a00b6e0bf5c4dffdb96dab5d4a2ef58ea241d0a3ce3cc75b882d8721cf10df	2	3	-1,2,-1,-1,-1,2,2,-1,2,2	bundled-knot-table
braid:4103cfc1adf9b8d95455eb7b4a9277b5d312929379c02fa62c858dd6842e7f0b	2	3	-1,-2,-2,-2,-1,-1,-1,-2,-2,-1	bundled-knot-table
braid:53efb8975cbadc9dfbe84002d25d32d1c2bee828af0cfcc31a5009de0334baac	2	3	-1,2,-1,-1,2,-1,-1,-1,2,-1	bundled-knot-table
braid:58ecd24cfcec50e56bf1eeac918040d320bfea619595549fd78dfd1e12bb2291	2	3	-1,2,2,2,-1,-1,-1,2,2,-1	bundled-knot-table
braid:5a1ba8125ea159ad3491428f03d9c78fb2b2e4ff4e3734a6b5951a69ec44e2db	2	3	-1,-2,-2,-2,-2,-2,-1,2,2,2	bundled-knot-table
braid:78f66796c9356b22b9de76f43d140963c4495061ea1e0d28e19e7236aa6428e2	2	3	-1,2,2,2,-1,2,-1,2,2,-1	bundled-knot-table
